postalcode,homelat,homelon,nearest_stn,stn_lat,stn_lon,directdist
730013,1.441096275,103.77927609999999,WOODLANDS MRT STATION,1.43687512821,103.786485135,0.928
312062,1.335839934,103.85127829999999,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.551
310231,1.336960114,103.8594897,POTONG PASIR MRT STATION,1.33137952462,103.869055665,1.23
730727,1.443678791,103.799836,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.367
530210,1.359386697,103.8866349,KOVAN MRT STATION,1.36017917118,103.885064856,0.195
120456,1.311928068,103.7669853,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.385
752356,1.449228692,103.8173757,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.297
560458,1.366568152,103.85962679999999,ANG MO KIO MRT STATION,1.36934730379,103.849932994,1.12
530222,1.3563346790000002,103.8837227,KOVAN MRT STATION,1.36017917118,103.885064856,0.452
528771,1.358734961,103.93994090000001,TAMPINES MRT STATION,1.355077429,103.943060497,0.534
369902,1.330475221,103.8811913,TAI SENG MRT STATION,1.33543332222,103.888194861,0.953
560218,1.365119086,103.84174250000001,ANG MO KIO MRT STATION,1.36993317524,103.849558131,1.02
530529,1.375468965,103.8907295,HOUGANG MRT STATION,1.37129229168,103.892380519,0.499
510725,1.3811870259999999,103.9358441,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.748
609479,1.345975161,103.7337611,CHINESE GARDEN MRT STATION,1.34235282087,103.732596738,0.423
735788,1.4444174980000002,103.8023373,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.451
639940,1.330703564,103.6531803,JOO KOON MRT STATION,1.32771717309,103.678375143,2.819
128708,1.307445362,103.7632269,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.866
510408,1.373178365,103.95373120000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.496
560629,1.380104651,103.84040870000001,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.537
276693,1.316579463,103.7784316,DOVER MRT STATION,1.31140529293,103.778637842,0.575
629529,1.310568931,103.66314179999999,JOO KOON MRT STATION,1.32771717309,103.678375143,2.549
90024,,,,,,
789796,1.3900578940000001,103.8391312,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.126
805523,1.382905298,103.8589054,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.556
828790,1.4016854069999998,103.8976845,SOO TECK LRT STATION,1.40508858485,103.89720965,0.382
530706,1.365960368,103.8886465,HOUGANG MRT STATION,1.37129229168,103.892380519,0.723
730796,1.443195068,103.8030525,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.37
641275,1.352412935,103.70222120000001,BOON LAY MRT STATION,1.3386040545,103.706064623,1.593
541279,1.385774661,103.8930657,RENJONG LRT STATION,1.38672392153,103.890539427,0.3
821641,1.3985548230000002,103.91700159999999,KADALOOR LRT STATION,1.39958485276,103.916486662,0.128
308674,1.322663835,103.8426185,NOVENA MRT STATION,1.32044079085,103.843825619,0.281
460401,1.330981735,103.9336046,BEDOK MRT STATION,1.32397996889,103.929984495,0.876
530671,1.3730639230000001,103.8838135,HOUGANG MRT STATION,1.37129229168,103.892380519,0.972
418348,1.3244502809999998,103.9166461,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.559
520930,1.34596292,103.93961479999999,TAMPINES MRT STATION,1.35330135634,103.945148689,1.021
689676,1.38584605,103.7424242,CHOA CHU KANG MRT STATION,1.38536169283,103.744340946,0.22
520436,1.359589666,103.95159079999999,TAMPINES MRT STATION,1.35330135634,103.945148689,1.0
569110,1.3850019480000002,103.8478531,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.484
470150,1.3361537540000001,103.9126723,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.68
640608,1.337974716,103.70017170000001,PIONEER MRT STATION,1.3375868822,103.697321513,0.32
669590,1.35888577,103.7626186,HILLVIEW MRT STATION,1.36234486853,103.767418254,0.657
641990,1.335255178,103.6950834,PIONEER MRT STATION,1.3375868822,103.697321513,0.359
538909,1.3657810369999999,103.89366590000002,HOUGANG MRT STATION,1.37129229168,103.892380519,0.629
370066,1.326535882,103.8876728,MACPHERSON MRT STATION,1.32607688292,103.88935059,0.193
520829,1.349224196,103.9349125,TAMPINES MRT STATION,1.355077429,103.943060497,1.115
542333,1.39457896,103.8914254,CHENG LIM LRT STATION,1.39627763134,103.893797181,0.324
600277,1.341318927,103.7467257,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.914
640213,1.3494593419999998,103.7128403,LAKESIDE MRT STATION,1.34425924939,103.720949268,1.07
544779,1.3684589930000002,103.878473,KOVAN MRT STATION,1.36017917118,103.885064856,1.176
640631,1.343297102,103.700241,PIONEER MRT STATION,1.3375868822,103.697321513,0.713
650932,,,,,,
642648,1.338387692,103.6981926,PIONEER MRT STATION,1.3375868822,103.697321513,0.131
531471,1.37814544,103.90176729999999,KANGKAR LRT STATION,1.38397890183,103.902173989,0.65
650257,1.351170884,103.75798490000001,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.965
670474,1.38863382,103.77238829999999,SEGAR LRT STATION,1.38777213086,103.769598397,0.324
730109,1.437520434,103.78095359999999,WOODLANDS MRT STATION,1.43687512821,103.786485135,0.619
640945,1.3442392930000002,103.6901301,PIONEER MRT STATION,1.3375868822,103.697321513,1.088
520265,1.352453492,103.9502389,TAMPINES MRT STATION,1.35330135634,103.945148689,0.573
160046,1.288295797,103.8261447,TIONG BAHRU MRT STATION,1.28619339286,103.827019431,0.253
730513,1.433866986,103.789473,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.299
669608,1.356287143,103.7597838,BUKIT GOMBAK MRT STATION,1.35876185726,103.751893502,0.919
576217,1.37390344,103.82668199999999,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,2.209
127928,1.315987099,103.756748,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.957
600263,1.34434378,103.74179609999999,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,1.008
680432,1.3846441440000001,103.74183359999999,CHOA CHU KANG MRT STATION,1.38536169283,103.744340946,0.29
390006,1.306275898,103.88349659999999,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.108
320052,1.327745704,103.8558809,TOA PAYOH MRT STATION,1.33262898712,103.847501764,1.078
828764,1.4022689919999998,103.8970115,SOO TECK LRT STATION,1.40508858485,103.89720965,0.314
140155,1.292978459,103.80478609999999,QUEENSTOWN MRT STATION,1.29486093279,103.805884334,0.242
510222,1.370694787,103.961797,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.415
249047,1.294295535,103.8214312,REDHILL MRT STATION,1.2895627264,103.81681667,0.734
510231,1.373379907,103.96140179999999,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.349
479276,1.339229524,103.9184075,KEMBANGAN MRT STATION,1.32103824885,103.912949388,2.11
467861,1.321485458,103.95007640000001,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.757
120115,1.3235451329999999,103.77132879999999,CLEMENTI MRT STATION,1.31495449242,103.765298874,1.166
544816,1.381278138,103.8914025,BUANGKOK MRT STATION,1.38287785815,103.893121565,0.261
542224,1.3882117280000001,103.897871,RANGGUNG LRT STATION,1.38423356067,103.89719467,0.448
458540,1.309911131,103.9247171,BEDOK MRT STATION,1.32397996889,103.929984495,1.669
529947,1.347401036,103.95842309999999,SIMEI MRT STATION,1.34320289493,103.953371694,0.73
169038,1.283450768,103.8353713,OUTRAM PARK MRT STATION,1.28140497813,103.839126498,0.475
520290,1.349881277,103.9545963,SIMEI MRT STATION,1.34320289493,103.953371694,0.755
740140,,,,,,
458020,1.319140554,103.91460649999999,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.28
541271,1.385955885,103.8946548,RANGGUNG LRT STATION,1.38423356067,103.89719467,0.341
530239,1.3559730909999999,103.8904781,KOVAN MRT STATION,1.36017917118,103.885064856,0.762
439869,1.299995615,103.8989656,DAKOTA MRT STATION,1.30838263927,103.888662604,1.476
455222,1.3134015490000002,103.9277505,BEDOK MRT STATION,1.32397996889,103.929984495,1.201
329857,1.327168745,103.8455186,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.646
791446,1.39191361,103.8728487,FERNVALE LRT STATION,1.39188588774,103.876308611,0.384
560552,1.37226364,103.85682879999999,ANG MO KIO MRT STATION,1.36934730379,103.849932994,0.832
821670,1.405383412,103.91296080000001,OASIS LRT STATION,1.40228667749,103.912727356,0.345
437988,1.2982178659999999,103.8861683,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.975
210040,1.315993017,103.8482431,NOVENA MRT STATION,1.32044079085,103.843825619,0.697
509069,1.369077871,103.97057149999999,CHANGI AIRPORT MRT STATION,1.35731454533,103.988364659,2.37
760723,1.426019545,103.82993950000001,YISHUN MRT STATION,1.42944308081,103.835005046,0.679
120710,1.306262735,103.7615222,CLEMENTI MRT STATION,1.31495449242,103.765298874,1.053
545217,1.392193665,103.90334449999999,RUMBIA LRT STATION,1.39146849684,103.905973595,0.303
821666,1.401536312,103.91507800000001,KADALOOR LRT STATION,1.39958485276,103.916486662,0.267
732684,1.441837236,103.8047664,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.442
576242,1.37368421,103.82747459999999,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,2.138
209186,1.311178129,103.86098,LAVENDER MRT STATION,1.3073570201,103.862829208,0.472
540150,1.392354298,103.9062606,RUMBIA LRT STATION,1.39146849684,103.905973595,0.103
510410,1.3728163709999999,103.95393349999999,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.519
680014,1.37848151,103.7556754,PHOENIX LRT STATION,1.37861884445,103.758034098,0.262
823638,1.399676335,103.91539159999999,KADALOOR LRT STATION,1.39958485276,103.916486662,0.122
521134,1.3446698019999999,103.9463136,SIMEI MRT STATION,1.34320289493,103.953371694,0.801
510536,1.370632136,103.9498255,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.269
489249,1.339817157,103.9553088,SIMEI MRT STATION,1.34320289493,103.953371694,0.433
398048,1.31407724,103.8896055,PAYA LEBAR MRT STATION,1.31743026798,103.892178845,0.47
537929,1.3554129719999999,103.88726750000001,KOVAN MRT STATION,1.36017917118,103.885064856,0.583
640748,1.347753371,103.6979687,PIONEER MRT STATION,1.3375868822,103.697321513,1.132
823210,1.399654404,103.8999156,COMPASSVALE LRT STATION,1.3944930462,103.900492451,0.577
530611,1.3699720640000002,103.8847378,HOUGANG MRT STATION,1.37129229168,103.892380519,0.862
348431,1.331577537,103.8781555,POTONG PASIR MRT STATION,1.33137952462,103.869055665,1.011
734690,1.442615966,103.8078522,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.795
760833,1.4145483630000002,103.83410440000002,KHATIB MRT STATION,1.41738337015,103.832979908,0.339
609781,1.3437930230000001,103.73283509999999,CHINESE GARDEN MRT STATION,1.34235282087,103.732596738,0.162
437342,1.312103148,103.89239479999999,DAKOTA MRT STATION,1.30838263927,103.888662604,0.586
579265,1.349340171,103.8453973,BISHAN MRT STATION,1.35083898769,103.848143964,0.348
440067,1.304457437,103.90960290000001,EUNOS MRT STATION,1.31977895155,103.903252467,1.843
576055,1.3537289609999998,103.8411035,MARYMOUNT MRT STATION,1.34870726302,103.839423133,0.588
169567,1.286943727,103.8265505,TIONG BAHRU MRT STATION,1.28619339286,103.827019431,0.098
530701,1.3661250219999999,103.8899609,HOUGANG MRT STATION,1.37129229168,103.892380519,0.634
750473,1.451336282,103.81652240000001,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.467
466610,1.320101823,103.95492259999999,TANAH MERAH MRT STATION,1.32718713454,103.946346461,1.236
737921,1.430008762,103.78602049999999,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.706
428610,1.312741378,103.90288220000001,EUNOS MRT STATION,1.31977895155,103.903252467,0.783
560507,1.374431399,103.8501575,ANG MO KIO MRT STATION,1.36993317524,103.849558131,0.504
822664,1.40006477,103.9178515,KADALOOR LRT STATION,1.39958485276,103.916486662,0.161
456951,1.32098278,103.9197298,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.753
559117,1.361687637,103.860184,LORONG CHUAN MRT STATION,1.35161217103,103.864151938,1.203
638190,1.338575973,103.6903162,PIONEER MRT STATION,1.3375868822,103.697321513,0.786
640639,1.340695717,103.6968843,PIONEER MRT STATION,1.3375868822,103.697321513,0.349
529603,1.350624211,103.9287972,TAMPINES MRT STATION,1.355077429,103.943060497,1.66
117611,1.288173878,103.7821311,HAW PAR VILLA MRT STATION,1.28254215664,103.781810451,0.627
509456,1.380050796,103.96390009999999,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.805
759398,1.4582089219999999,103.8370255,SEMBAWANG MRT STATION,1.44905082123,103.820046141,2.143
390085,,,,,,
350013,,,,,,
791436,1.3928336669999999,103.876518,FERNVALE LRT STATION,1.39188588774,103.876308611,0.108
119141,1.280982255,103.787591,HAW PAR VILLA MRT STATION,1.28254215664,103.781810451,0.665
792408,1.3890042740000001,103.8760691,FERNVALE LRT STATION,1.39188588774,103.876308611,0.321
680606,1.398435726,103.7438196,YEW TEE MRT STATION,1.39753501779,103.747405114,0.411
730008,1.441345041,103.77718270000001,MARSILING MRT STATION,1.43251442064,103.774071461,1.04
400023,1.324306375,103.90216059999999,EUNOS MRT STATION,1.31977895155,103.903252467,0.518
547802,1.354691171,103.87539240000001,SERANGOON MRT STATION,1.35059525644,103.87236809,0.566
538807,1.3741371169999999,103.9005832,HOUGANG MRT STATION,1.37129229168,103.892380519,0.965
400036,1.321171644,103.9017728,EUNOS MRT STATION,1.31977895155,103.903252467,0.226
502929,,,,,,
589632,1.334908896,103.78345209999999,KING ALBERT PARK MRT STATION,1.33566512076,103.783806659,0.093
489399,1.341350984,103.9541717,SIMEI MRT STATION,1.34320289493,103.953371694,0.224
416444,1.325185309,103.9153493,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.532
238431,1.294115625,103.8375047,SOMERSET MRT STATION,1.30026005507,103.839075162,0.705
670119,1.376537545,103.7690422,PENDING LRT STATION,1.37614288279,103.771270179,0.251
600415,1.320765433,103.74825859999999,JURONG EAST MRT STATION,1.33315261989,103.742286544,1.528
486203,1.331011545,103.9505215,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.629
570441,1.359086315,103.83175279999999,MARYMOUNT MRT STATION,1.34870726302,103.839423133,1.434
410639,1.331663249,103.90462559999999,EUNOS MRT STATION,1.31977895155,103.903252467,1.329
640468,1.3485264819999998,103.72048620000001,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.477
410102,1.325579307,103.9106575,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.565
310244,1.33069368,103.856359,TOA PAYOH MRT STATION,1.33262898712,103.847501764,1.007
670145,1.376007407,103.76688409999998,PETIR LRT STATION,1.37775033382,103.76666896,0.195
429882,1.310148113,103.90009479999999,EUNOS MRT STATION,1.31977895155,103.903252467,1.126
529595,1.3497224469999998,103.927836,TAMPINES MRT STATION,1.355077429,103.943060497,1.793
600412,1.319620579,103.74711140000001,JURONG EAST MRT STATION,1.33315261989,103.742286544,1.596
486828,1.3430626490000002,103.963167,EXPO MRT STATION,1.33538213733,103.962375707,0.858
576148,1.352821527,103.84091679999999,MARYMOUNT MRT STATION,1.34870726302,103.839423133,0.486
787216,1.380083115,103.829397,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.737
539839,1.354244049,103.88295009999999,KOVAN MRT STATION,1.36017917118,103.885064856,0.7
329929,1.321625885,103.8521701,NOVENA MRT STATION,1.32044079085,103.843825619,0.936
439219,1.309842706,103.8965995,DAKOTA MRT STATION,1.30838263927,103.888662604,0.897
510506,1.3769879409999999,103.9448462,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.663
460522,1.330665875,103.9269819,BEDOK MRT STATION,1.32397996889,103.929984495,0.814
429815,1.3121580959999999,103.8991117,PAYA LEBAR MRT STATION,1.3181120823,103.893060355,0.943
122312,1.31967297,103.76446659999999,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.532
390034,1.3096407840000002,103.8844718,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.439
200807,1.309290297,103.86144370000001,LAVENDER MRT STATION,1.3073570201,103.862829208,0.264
542303,1.3874237680000001,103.8898488,RENJONG LRT STATION,1.38672392153,103.890539427,0.109
530966,1.3781666830000001,103.8783662,TONGKANG LRT STATION,1.38934795296,103.88584415,1.495
640812,1.346308544,103.6958638,PIONEER MRT STATION,1.3375868822,103.697321513,0.983
730538,1.429430697,103.7921472,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.874
792446,1.39176689,103.873323,FERNVALE LRT STATION,1.39188588774,103.876308611,0.332
331010,1.314991389,103.8605054,BOON KENG MRT STATION,1.31939570602,103.861686502,0.507
750337,1.446150969,103.815652,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.585
550231,1.355017626,103.86836770000001,LORONG CHUAN MRT STATION,1.35161217103,103.864151938,0.602
540122,1.386551487,103.90674150000001,BAKAU LRT STATION,1.38809270378,103.905439104,0.224
670470,1.3884164069999998,103.77326359999999,SEGAR LRT STATION,1.38777213086,103.769598397,0.413
520497,1.3593320009999998,103.95858100000001,TAMPINES MRT STATION,1.35330135634,103.945148689,1.636
669745,1.361005449,103.7611248,HILLVIEW MRT STATION,1.36234486853,103.767418254,0.715
307745,1.3159516759999998,103.84185459999999,NEWTON MRT STATION,1.31360710219,103.837810994,0.519
399914,1.30957644,103.8810396,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.41
689862,1.38384932,103.7474818,CHOA CHU KANG LRT STATION,1.38483635997,103.744553731,0.343
640178,1.347312454,103.7088041,BOON LAY MRT STATION,1.3386040545,103.706064623,1.014
600107,1.337754568,103.7380934,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.692
821303,1.403777894,103.9057622,DAMAI LRT STATION,1.40523483617,103.908603544,0.355
806228,1.3894541580000002,103.8541569,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.334
150016,1.2861295320000001,103.81716209999999,REDHILL MRT STATION,1.2895627264,103.81681667,0.383
519273,1.382203679,103.9427396,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.255
530020,1.363831912,103.8907377,KOVAN MRT STATION,1.36017917118,103.885064856,0.75
279372,1.324750836,103.787828,SIXTH AVENUE MRT STATION,1.33078638736,103.797246317,1.243
320039,1.327194693,103.85611850000001,BOON KENG MRT STATION,1.31939570602,103.861686502,1.065
510746,1.378607029,103.93515620000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.688
518146,1.37778944,103.9596185,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.268
518764,1.3799363580000001,103.9354952,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.714
828733,1.397083635,103.9127157,CORAL EDGE LRT STATION,1.39390922612,103.912580855,0.353
558732,1.361042614,103.8641832,LORONG CHUAN MRT STATION,1.35161217103,103.864151938,1.048
682812,1.373086522,103.7463809,KEAT HONG LRT STATION,1.37860276598,103.749055519,0.681
730748,1.445334766,103.79541429999999,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.814
579725,1.341692433,103.84204609999999,CALDECOTT MRT STATION,1.33767450804,103.839529821,0.527
761334,1.4329062419999998,103.8446954,YISHUN MRT STATION,1.42944308081,103.835005046,1.143
750313,1.444472246,103.8217073,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.541
348079,1.329824393,103.8711503,POTONG PASIR MRT STATION,1.33137952462,103.869055665,0.29
109707,1.2822013540000001,103.8030238,LABRADOR PARK MRT STATION,1.2723327316,103.80293962,1.097
531477,1.3783087580000002,103.903842,KANGKAR LRT STATION,1.38397890183,103.902173989,0.657
502875,,,,,,
522493,1.361903734,103.9515387,TAMPINES MRT STATION,1.35330135634,103.945148689,1.191
650285,1.346174965,103.7578324,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.972
737897,1.4323447809999998,103.7979468,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.976
794441,1.392092235,103.875248,FERNVALE LRT STATION,1.39188588774,103.876308611,0.12
417026,1.322775147,103.9098116,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.398
806251,1.390564809,103.8545064,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.444
219647,1.315117019,103.84676390000001,NOVENA MRT STATION,1.32044079085,103.843825619,0.676
520414,1.359811956,103.9465495,TAMPINES MRT STATION,1.355077429,103.943060497,0.653
670475,1.38894624,103.77263719999999,SEGAR LRT STATION,1.38777213086,103.769598397,0.362
757379,1.460370968,103.8380415,SEMBAWANG MRT STATION,1.44905082123,103.820046141,2.362
750470,1.4515761619999998,103.8151574,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.611
530621,1.369917807,103.88319,HOUGANG MRT STATION,1.37129229168,103.892380519,1.032
570163,1.3480301730000002,103.8562733,BISHAN MRT STATION,1.35130868012,103.849154419,0.871
650242,1.350959508,103.7562334,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.771
779264,1.404230455,103.8157188,KHATIB MRT STATION,1.41738337015,103.832979908,2.411
643656,1.335989551,103.69997420000001,PIONEER MRT STATION,1.3375868822,103.697321513,0.344
600238,1.340719307,103.7405629,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.862
530505,1.373059668,103.8876551,HOUGANG MRT STATION,1.37129229168,103.892380519,0.56
669605,1.3569328930000002,103.7595758,BUKIT GOMBAK MRT STATION,1.35876185726,103.751893502,0.877
238325,1.29513409,103.8418475,DHOBY GHAUT MRT STATION,1.29870130663,103.846115155,0.618
642987,1.336593345,103.6947739,PIONEER MRT STATION,1.3375868822,103.697321513,0.304
530230,1.358899944,103.8883458,KOVAN MRT STATION,1.36017917118,103.885064856,0.391
510648,1.378807391,103.9386819,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.342
650128,1.351682724,103.7456046,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.53
670611,1.3838720969999998,103.7618598,SENJA LRT STATION,1.38269229582,103.762367226,0.143
470740,1.3383099859999998,103.9227939,BEDOK MRT STATION,1.32397996889,103.929984495,1.782
570107,1.3464176140000002,103.8479207,BISHAN MRT STATION,1.35083898769,103.848143964,0.492
798585,1.386184954,103.879834,LAYAR LRT STATION,1.39207983877,103.8800296,0.655
600212,1.339094014,103.740392,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.693
574729,1.351107848,103.83195409999999,MARYMOUNT MRT STATION,1.34870726302,103.839423133,0.872
117504,1.291729881,103.7687729,HAW PAR VILLA MRT STATION,1.28254215664,103.781810451,1.772
762431,1.42033318,103.84710240000001,KHATIB MRT STATION,1.41738337015,103.832979908,1.603
807879,1.382922939,103.8609161,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.779
670104,1.378803995,103.76796879999999,PETIR LRT STATION,1.37775033382,103.76666896,0.186
618468,1.340392725,103.719122,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.475
618648,1.336345544,103.72559129999999,LAKESIDE MRT STATION,1.34425924939,103.720949268,1.019
670241,1.379716969,103.7718713,BANGKIT LRT STATION,1.38001789724,103.772649073,0.093
399945,1.306554211,103.8888469,DAKOTA MRT STATION,1.30838263927,103.888662604,0.204
596258,1.335935623,103.77045150000001,BEAUTY WORLD MRT STATION,1.34122317571,103.775794285,0.835
640191,1.343765689,103.712164,BOON LAY MRT STATION,1.3386040545,103.706064623,0.888
467404,1.3241473879999999,103.95150240000001,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.665
547883,1.3613594930000001,103.87458670000001,KOVAN MRT STATION,1.36017917118,103.885064856,1.171
823665,1.401491646,103.91445909999999,OASIS LRT STATION,1.40228667749,103.912727356,0.212
760751,1.4276118880000002,103.8342684,YISHUN MRT STATION,1.42944308081,103.835005046,0.219
649413,1.346260669,103.7228325,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.305
519693,1.38185695,103.9453462,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.078
530235,1.357145853,103.8885596,KOVAN MRT STATION,1.36017917118,103.885064856,0.514
640903,1.33971748,103.68606109999999,PIONEER MRT STATION,1.3375868822,103.697321513,1.273
120705,1.305680964,103.76065030000001,CLEMENTI MRT STATION,1.31495449242,103.765298874,1.153
369297,1.3294534009999999,103.8840783,MACPHERSON MRT STATION,1.32607688292,103.88935059,0.696
567951,1.377607066,103.8355012,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.146
821163,1.3955006019999998,103.9140598,CORAL EDGE LRT STATION,1.39390922612,103.912580855,0.241
506860,1.355772574,103.9649167,SIMEI MRT STATION,1.34320289493,103.953371694,1.896
820115,1.3951285469999999,103.9072584,MERIDIAN LRT STATION,1.39691205306,103.908950217,0.273
533984,1.3823963209999999,103.88138570000001,TONGKANG LRT STATION,1.38934795296,103.88584415,0.918
650169,1.346607336,103.7409093,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.999
792452,1.3935921999999998,103.8739756,FERNVALE LRT STATION,1.39188588774,103.876308611,0.321
680543,1.393709631,103.7442892,YEW TEE MRT STATION,1.39753501779,103.747405114,0.548
310052,1.3382491429999999,103.852482,BRADDELL MRT STATION,1.34047168445,103.846797845,0.678
670653,1.386925907,103.7639462,JELAPANG LRT STATION,1.38670302501,103.764503338,0.067
348534,1.3298434890000002,103.8738853,POTONG PASIR MRT STATION,1.33137952462,103.869055665,0.563
544223,1.389074844,103.8973676,SENGKANG LRT STATION,1.39160936382,103.895442584,0.354
610363,1.33658939,103.7201863,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.857
470115,1.3306752640000001,103.9087385,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.169
618649,1.3372805079999999,103.7254733,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.924
760634,1.418930263,103.8391001,KHATIB MRT STATION,1.41738337015,103.832979908,0.701
427711,1.304039854,103.9058032,EUNOS MRT STATION,1.31977895155,103.903252467,1.772
600043,1.321041746,103.7419283,JURONG EAST MRT STATION,1.33315261989,103.742286544,1.346
510740,1.3779074059999998,103.93598440000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.574
426334,1.314167055,103.90970229999999,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.844
570225,1.358568948,103.8475942,BISHAN MRT STATION,1.35130868012,103.849154419,0.825
640829,1.344977424,103.6938822,PIONEER MRT STATION,1.3375868822,103.697321513,0.906
310119,1.339109238,103.84468740000001,BRADDELL MRT STATION,1.34047168445,103.846797845,0.279
431009,1.30283219,103.8829791,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.378
288353,1.325808254,103.8125169,BOTANIC GARDENS MRT STATION,1.32211019298,103.81498275,0.494
588195,1.352205533,103.76811500000001,HILLVIEW MRT STATION,1.36234486853,103.767418254,1.129
141055,1.297052651,103.7970781,COMMONWEALTH MRT STATION,1.30243873533,103.798304516,0.614
519950,1.37933552,103.94268199999999,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.017
570144,1.345941268,103.85332209999999,BISHAN MRT STATION,1.35130868012,103.849154419,0.755
648229,1.3520992719999998,103.6980918,PIONEER MRT STATION,1.3375868822,103.697321513,1.615
524450,1.3571353640000001,103.9528738,TAMPINES MRT STATION,1.35330135634,103.945148689,0.958
521166,1.348821007,103.9464334,TAMPINES MRT STATION,1.35330135634,103.945148689,0.518
520356,1.3544006659999999,103.9614548,SIMEI MRT STATION,1.34320289493,103.953371694,1.535
140086,1.304384257,103.7993498,COMMONWEALTH MRT STATION,1.30243873533,103.798304516,0.245
457688,1.3087906809999998,103.920474,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.597
460122,1.3286171979999999,103.9377871,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.964
